City,Date,PM2.5,PM10,Nox,CO2,SO2,O3,AQI
Bengaluru,19-12-2018,61.84,132.37,47.79,63.03,6.12,57.86,142
Bengaluru,20-12-2018,45.7,105.66,35.34,151.85,6.04,64.96,130
Bengaluru,21-12-2018,51.63,106.8,38.9,493.99,5.88,56.78,116
Bengaluru,22-12-2018,42.57,93.24,35.19,197.97,6.01,41.65,109
Bengaluru,23-12-2018,37.34,86.46,23.96,162.61,4.98,46.25,87
Bengaluru,24-12-2018,43.13,85.68,27.87,350.43,5.33,41.44,79
Bengaluru,25-12-2018,57.89,102.48,33.44,353.39,5.24,54,103
Bengaluru,26-12-2018,59.38,100.47,33.7,485.53,5.27,55.22,118
Bengaluru,27-12-2018,57.28,107.8,31.17,378.32,5.67,55.3,117
Bengaluru,28-12-2018,68.37,111.01,31.77,99.49,6.12,57.62,123
Bengaluru,29-12-2018,65.81,106.31,31.32,493.52,6.07,47.62,124
Bengaluru,30-12-2018,64.29,100.07,28.97,387.61,5.34,64.73,127
Bengaluru,31-12-2018,63.77,107.44,37.46,166.65,7.25,55.18,123
Bengaluru,01-01-2019,61.55,107.76,38.19,167.54,8.29,56.91,128
Bengaluru,02-01-2019,47.27,92.47,39.73,482,10.22,51.25,103
Bengaluru,03-01-2019,48.86,96.42,46.55,136.69,8.15,46.4,101
Bengaluru,04-01-2019,51.35,105.52,45.87,152.41,5.76,41.42,106
Bengaluru,05-01-2019,46.57,99.1,41.74,211.52,6.13,50.61,104
Bengaluru,06-01-2019,56.8,105.51,35.73,355.76,6.36,64.29,115
Bengaluru,07-01-2019,58.29,116.5,44.9,243.38,7.13,55.51,120
Bengaluru,08-01-2019,60.04,106.76,49.33,190.07,7.64,47.42,120
Bengaluru,09-01-2019,62.6,113.27,52.68,170.43,7.01,54.54,122
Bengaluru,10-01-2019,63.63,108.49,53.48,106.29,5.88,56.23,120
Bengaluru,11-01-2019,59.52,111.13,49.16,295.82,5.79,57.02,126
Bengaluru,12-01-2019,70.5,121.91,49.28,173.04,5.73,61.7,132
Bengaluru,13-01-2019,54.44,99.59,42.99,199.17,5.47,65.16,125
Bengaluru,14-01-2019,58.36,110.39,47.07,53.51,4.93,50.93,111
Bengaluru,15-01-2019,47.13,86.88,46.93,289.06,5.28,55.78,109
Bengaluru,16-01-2019,62.4,99.49,48.15,363.39,5.05,69.72,113
Bengaluru,17-01-2019,67.83,120.55,42.88,467.39,5.74,53.81,121
Bengaluru,18-01-2019,75.06,118.41,34.15,138.71,5.35,54.41,152
Bengaluru,19-01-2019,59.01,102.34,36.98,463.71,5.07,46.91,122
Bengaluru,20-01-2019,42.33,82.67,32.59,212.51,5.2,63.97,106
Bengaluru,21-01-2019,52.05,99.24,37.39,411.08,5.32,67.06,101
Bengaluru,22-01-2019,72.45,136.15,42.87,453.56,5.06,72.89,145
Bengaluru,23-01-2019,60.91,121.85,42.79,482.61,5.42,67.41,156
Bengaluru,24-01-2019,50.66,109.76,33.87,196.45,4.97,61.46,130
Bengaluru,25-01-2019,35.76,87.96,31.94,167.2,4.79,56.81,109
Bengaluru,26-01-2019,51.09,101.59,30.06,247.8,5.27,52.2,102
Bengaluru,27-01-2019,40.56,87.62,26,299.59,5.16,55.36,101
Bengaluru,28-01-2019,38.48,73.19,26.16,360.79,4.12,53.78,99
Bengaluru,29-01-2019,29.81,62.01,29.22,361.34,4.91,47.64,83
Bengaluru,30-01-2019,62.71,92.31,35.51,102.49,4.8,59.22,107
Bengaluru,31-01-2019,48.44,94.63,33.94,325.32,5.45,67.58,132
Bengaluru,01-02-2019,49.67,99.62,37.21,125.54,5.35,63.66,109
Bengaluru,02-02-2019,45.32,96.87,34.78,370.12,5.01,61.35,104
Bengaluru,03-02-2019,39.5,87.56,28.58,489.46,4.58,64.91,101
Bengaluru,04-02-2019,32.91,70.95,27.77,396.9,4.6,49.04,81
Bengaluru,05-02-2019,37.93,82.59,29.41,362.63,4.54,65.7,92
Bengaluru,06-02-2019,60.08,115.27,38.44,84.87,5.81,78.02,120
Bengaluru,07-02-2019,51.88,117.29,36.87,133.08,5.3,73.99,146
Bengaluru,08-02-2019,54.76,108.3,30.73,209.86,5.21,65,113
Bengaluru,09-02-2019,68.68,123.42,40.49,470.06,6.19,55.17,134
Bengaluru,10-02-2019,50.31,93.13,32.83,198.9,4.52,41.91,112
Bengaluru,11-02-2019,41.65,78.53,28.6,416.2,4.04,37.69,80
Bengaluru,12-02-2019,49.32,88.06,32.05,96.69,3.99,49.43,84
Bengaluru,13-02-2019,47.31,92.86,34.53,347.9,4.75,52.51,96
Bengaluru,14-02-2019,37.94,84.87,31.95,400.6,4.88,57.75,89
Bengaluru,15-02-2019,35.35,92.27,32.12,294.31,4.08,59.52,103
Bengaluru,16-02-2019,45.37,98.49,35.5,395.08,4.69,56.07,107
Bengaluru,17-02-2019,47.43,108.7,33.19,375.65,4.15,62.98,123
Bengaluru,18-02-2019,42.92,104.51,39.84,264.64,4.52,48.6,116
Bengaluru,19-02-2019,44.28,98.5,33.16,439.48,4.52,50.9,116
Bengaluru,20-02-2019,31.49,79.97,28.91,203.73,4.39,40.97,87
Bengaluru,21-02-2019,36.4,92.9,35.7,241.43,5.06,41.82,85
Bengaluru,22-02-2019,38.35,101.4,40.77,292.94,5.45,42.98,99
Bengaluru,23-02-2019,51.36,113.03,50.05,108.81,5.53,43.98,105
Bengaluru,24-02-2019,47.59,97.06,47.01,281.89,5.19,53.2,110
Bengaluru,25-02-2019,39.23,96.15,46.39,195.85,6.12,55.66,103
Bengaluru,26-02-2019,51.92,101.91,42.06,165.5,6.29,64.35,120
Bengaluru,27-02-2019,45.49,94.03,33.49,309.58,4.45,58.28,115
Bengaluru,28-02-2019,50.8,111.32,38.76,198.32,4.87,56.36,125
Bengaluru,01-03-2019,58.18,125.3,44.64,434.98,4.93,53.3,143
Bengaluru,02-03-2019,40.93,95.38,26.91,234.49,4.57,49.67,107
Bengaluru,03-03-2019,36.98,92.75,30.74,235.87,4.87,55.58,114
Bengaluru,04-03-2019,43.15,100.96,29.23,491.87,5.09,63.42,123
Bengaluru,05-03-2019,49.8,112.83,31.26,203.69,4.2,56.77,118
Bengaluru,06-03-2019,53.53,116.45,35.74,109.17,4.12,48.36,128
Bengaluru,07-03-2019,65.98,158.87,47.25,444.46,6.25,39.54,152
Bengaluru,08-03-2019,69.62,141.49,46.88,462.65,7.02,49.42,167
Bengaluru,09-03-2019,51.08,114.17,27.19,151.9,5.51,56.41,151
Bengaluru,10-03-2019,39.45,85.59,19.09,446.93,5.12,47.45,100
Bengaluru,11-03-2019,34.4,79.55,21.93,272.55,6.11,55.52,91
Bengaluru,12-03-2019,46.15,108.89,27.97,69.54,8.64,67.73,105
Bengaluru,13-03-2019,50.05,120.17,34.27,296.97,9.55,59.27,113
Bengaluru,14-03-2019,43.73,116.74,29.7,431.95,6.55,65.46,118
Bengaluru,15-03-2019,41.75,110.46,35.68,228.49,6.12,54.19,106
Bengaluru,16-03-2019,44.32,118.8,38.3,297.95,5.15,47.32,108
Bengaluru,17-03-2019,45.56,104.35,34.1,113.28,5.01,66.57,115
Bengaluru,18-03-2019,43.24,99.47,31.64,428.99,5.61,67.48,123
Bengaluru,19-03-2019,39.71,94.23,30.9,98.1,5.13,59.72,113
Bengaluru,20-03-2019,39.8,91.98,27.36,92.49,5.7,57.62,102
Bengaluru,21-03-2019,49.74,94.78,27.84,470.1,5.44,61.82,120
Bengaluru,22-03-2019,44.52,96.39,30.85,443.06,6.86,59.05,122
Bengaluru,23-03-2019,51.6,102.51,34.12,308.69,5.8,58.37,119
Bengaluru,24-03-2019,47.42,93.06,28.12,97.77,6.92,64.14,120
Bengaluru,25-03-2019,46.52,105.51,34.13,295.69,7.66,49.93,97
Bengaluru,26-03-2019,48.85,112.26,39.23,464.24,7.29,57.9,113
Bengaluru,27-03-2019,56.52,121.14,40.26,325.56,6.91,55.64,129
Bengaluru,28-03-2019,61.59,129.96,47.4,139.21,6.72,51.02,148
Bengaluru,29-03-2019,58.92,129.31,40.64,457.62,5.4,62.38,149
Bengaluru,30-03-2019,57.09,123.2,38.21,439.46,4.89,54.03,137
Bengaluru,31-03-2019,55.88,107.85,32.37,295.96,4.68,52.26,135
Bengaluru,01-04-2019,53.46,110.5,35.35,433.51,4.73,49.03,126
Bengaluru,02-04-2019,55.62,123.38,40.91,75.36,5.37,46.15,136
Bengaluru,03-04-2019,53.61,120.13,40.06,257.53,4.96,54.26,135
Bengaluru,04-04-2019,58.15,108.63,32.87,130.14,6.16,50.92,127
Bengaluru,05-04-2019,46.54,108.25,37.85,426.89,5.22,53.59,130
Bengaluru,06-04-2019,46.55,112.08,32.46,487.04,4.83,64.46,130
Bengaluru,07-04-2019,51.73,103.64,32.1,468.81,4.86,68.41,127
Bengaluru,08-04-2019,52.79,94.86,34.46,276.51,5.66,59.17,125
Bengaluru,09-04-2019,43.88,90.8,33.09,279.95,5.07,66.47,149
Bengaluru,10-04-2019,52.18,107.04,36.58,458.7,4.99,45.42,123
Bengaluru,11-04-2019,49.25,113.7,34.41,374.79,5.76,40.76,112
Bengaluru,12-04-2019,49.46,109,36.1,83.57,5.41,51.55,130
Bengaluru,13-04-2019,47.24,98.37,30.69,107.75,7.4,52.04,109
Bengaluru,14-04-2019,41.74,89.76,27.4,478.28,8.4,56.7,106
Bengaluru,15-04-2019,52.38,92.14,33.83,214.65,7.56,54.29,111
Bengaluru,16-04-2019,40.54,94.39,33.94,134.31,5.95,51.67,115
Bengaluru,17-04-2019,52.84,97.64,31.76,380.99,5.09,38.4,124
Bengaluru,18-04-2019,46.1,72.34,32.17,445.86,4.1,47.27,127
Bengaluru,19-04-2019,42.33,63.83,29.02,142.95,4.55,47.03,107
Bengaluru,20-04-2019,29.75,73.46,31.84,163.15,5.28,55.89,122
Bengaluru,21-04-2019,25.18,69.39,32.67,454.97,4.9,56.53,106
Bengaluru,22-04-2019,40.9,92.48,31.25,55.93,4.83,45.27,107
Bengaluru,23-04-2019,37.08,77.31,32.12,458.58,4.42,57.49,112
Bengaluru,24-04-2019,42.76,85.7,33.95,67.67,4.37,53.21,108
Bengaluru,25-04-2019,57.96,109.49,36.31,92.93,5.35,54.27,126
Bengaluru,26-04-2019,63.83,109.42,33.66,438.02,4.45,57.17,144
Bengaluru,27-04-2019,66.34,123.11,29.77,161.79,4.97,61.68,150
Bengaluru,28-04-2019,61.63,117.36,30.6,151.11,5.76,53.79,141
Bengaluru,29-04-2019,62.42,108.27,30.05,429.86,4.5,50.57,140
Bengaluru,30-04-2019,53.78,94.01,23.6,293.99,3.88,60.14,124
Bengaluru,01-05-2019,42.75,74.84,21.81,207.78,4.72,55.94,111
Bengaluru,02-05-2019,46.45,102.47,21.41,371.4,4.34,46.73,103
Bengaluru,03-05-2019,47.56,95.06,22.23,414.39,4.43,48.84,112
Bengaluru,04-05-2019,56.62,116.59,25.08,438.25,3.67,51.98,120
Bengaluru,05-05-2019,54.62,110.84,26.36,103.71,4.21,61.04,132
Bengaluru,06-05-2019,52.76,106.65,27.54,312.15,4.03,66.44,131
Bengaluru,07-05-2019,42.61,87.52,23.95,355.2,4.63,47.19,113
Bengaluru,08-05-2019,33.28,81.91,25,102.41,4.16,34.37,87
Bengaluru,09-05-2019,51.42,94.86,30.32,324.56,4.4,37.92,106
Bengaluru,10-05-2019,39.33,93.68,29.13,64.37,4.23,49.37,120
Bengaluru,11-05-2019,40.38,93.84,27.17,203.71,3.64,48.35,105
Bengaluru,12-05-2019,34.41,93.08,26.85,127.41,4.01,41.87,101
Bengaluru,13-05-2019,32.08,86.2,25.1,302.54,4.11,50.16,106
Bengaluru,14-05-2019,31.91,88.8,24.31,135.99,5.41,50.77,88
Bengaluru,15-05-2019,33.89,81.23,24.45,405.11,4.29,38.96,96
Bengaluru,16-05-2019,38.93,93.74,34.47,104.52,3.69,44.94,102
Bengaluru,17-05-2019,40.64,91.59,32.51,391.02,4.17,36.64,110
Bengaluru,18-05-2019,55.14,118.1,35.15,94.51,4.54,43.17,121
Bengaluru,19-05-2019,51.35,101.63,27.75,249.08,3.86,45.7,116
Bengaluru,20-05-2019,46.82,105.55,29.22,364.34,4.83,40.95,109
Bengaluru,21-05-2019,45.3,93.68,26.31,122.66,4.25,51.87,109
Bengaluru,22-05-2019,40.4,84.74,28.98,388.55,5.69,62.73,107
Bengaluru,23-05-2019,43.26,97.98,34.61,479.04,3.95,34.01,102
Bengaluru,24-05-2019,35.93,75.5,27.67,218.03,5.29,51.84,92
Bengaluru,25-05-2019,26.07,71.31,25.34,50.08,5,54.83,82
Bengaluru,26-05-2019,22.5,49.25,26.04,264.57,3.85,65.11,91
Bengaluru,27-05-2019,25.77,59.78,32.49,456.1,4.44,60.35,92
Bengaluru,28-05-2019,38.91,84.93,25.31,349.25,4.07,51.83,92
Bengaluru,29-05-2019,28.66,62.28,24.99,366.48,4.82,82.31,112
Bengaluru,30-05-2019,35.18,77.36,22.93,406.61,3.96,64.17,98
Bengaluru,31-05-2019,30.29,60.85,24.81,458.69,4.09,69.14,101
Bengaluru,01-06-2019,28.95,64.19,27.09,106.16,4.4,52.56,89
Bengaluru,02-06-2019,44.24,64.72,18.31,315.59,4.39,45.14,100
Bengaluru,03-06-2019,20.3,42.09,23.54,450.38,4.71,51.34,98
Bengaluru,04-06-2019,27.33,61.65,24.48,399.15,4.54,40.04,69
Bengaluru,05-06-2019,28.4,56.09,23.56,162.02,4.73,45.01,78
Bengaluru,06-06-2019,25.72,51.53,27.41,443.57,4.17,46.31,78
Bengaluru,07-06-2019,25.02,56.96,31.44,182.35,5.38,50.51,102
Bengaluru,08-06-2019,23.54,53.47,23.49,234.9,5.1,54.31,76
Bengaluru,09-06-2019,16.31,39.84,17.7,133.54,4.02,50.05,66
Bengaluru,10-06-2019,7.85,25.87,16.77,448.35,4.44,45,54
Bengaluru,11-06-2019,11.32,30.88,16.85,91.86,4.58,36.82,50
Bengaluru,12-06-2019,12.8,35.87,17.93,497.35,6.09,30.56,51
Bengaluru,13-06-2019,16.38,38.15,17.76,197.91,7.48,25.3,50
Bengaluru,14-06-2019,22.11,47.2,18.09,369.86,8.44,24.42,59
Bengaluru,15-06-2019,23.64,54.09,20.9,107.93,8.45,24.61,69
Bengaluru,16-06-2019,22.01,56.08,18.54,269.54,8.99,25.18,63
Bengaluru,17-06-2019,25.77,64.03,21.68,68.06,8.36,30.6,61
Bengaluru,18-06-2019,28.82,64.96,20.1,445.28,6.23,30.67,70
Bengaluru,19-06-2019,25.41,60.88,20.9,250.89,4.91,29.26,74
Bengaluru,20-06-2019,24.36,53.32,18.74,384.24,4.96,32.97,67
Bengaluru,21-06-2019,25.35,56.61,20.66,452.53,5.48,38.03,64
Bengaluru,22-06-2019,16.58,45.48,20.04,80.87,5.06,38.81,67
Bengaluru,23-06-2019,14.8,36.43,20.19,280.15,4.46,37.89,66
Bengaluru,24-06-2019,18.54,44.9,21.39,135.29,4.33,32.56,65
Bengaluru,25-06-2019,30.39,76.25,23.04,81.05,4.77,30.97,65
Bengaluru,26-06-2019,34.69,61.12,21.39,329.91,4.15,25.3,74
Bengaluru,27-06-2019,26.44,65.51,21.17,101.34,4.27,28.6,72
Bengaluru,28-06-2019,26.98,85.13,21.09,271.37,4.78,33.5,72
Bengaluru,29-06-2019,25.37,81.98,24.27,138.61,4.7,37.55,79
Bengaluru,30-06-2019,20.16,63.53,17.51,138.97,3.91,33.55,68
Bengaluru,01-07-2019,26.89,70.15,18.8,285.35,4.63,35,65
Bengaluru,02-07-2019,20.79,62.01,19.94,299.93,5.37,39.44,70
Bengaluru,03-07-2019,18.25,60.9,18.61,51.57,4.98,33.59,64
Bengaluru,04-07-2019,18.92,60.19,21.98,275.35,5.09,27.13,65
Bengaluru,05-07-2019,20.9,57.46,19.92,351.39,5.03,25.86,63
Bengaluru,06-07-2019,16.65,51.06,21.47,355.33,5.32,29,62
Bengaluru,07-07-2019,19.38,68.71,18.38,432.45,5.3,32.8,69
Bengaluru,08-07-2019,17.24,55.7,16.23,452.89,5.8,29.35,58
Bengaluru,09-07-2019,19.53,46.87,16.78,33.29,5.41,25.43,64
Bengaluru,10-07-2019,31.67,50.35,19.9,26.82,5.79,30.18,68
Bengaluru,11-07-2019,23.49,61.32,24.25,141.85,7.22,31.66,86
Bengaluru,12-07-2019,20.95,62.33,22.71,107.04,7.87,32.12,71
Bengaluru,13-07-2019,20.39,57.91,21.27,324.09,6.01,32.55,62
Bengaluru,14-07-2019,19.18,51.48,20,475.96,6.77,31.64,63
Bengaluru,15-07-2019,17.84,47.39,21.24,175.2,5.93,32.19,65
Bengaluru,16-07-2019,24.91,46.99,21.88,94.75,4.12,25.04,65
Bengaluru,17-07-2019,26.83,55,24.84,240.74,3.9,25.39,69
Bengaluru,18-07-2019,30.97,62.36,27.45,50.22,4.16,23.45,73
Bengaluru,19-07-2019,18.98,37.85,22.61,299.11,4.42,22.89,66
Bengaluru,20-07-2019,15.96,42.66,21.56,72.27,7.4,25.53,48
Bengaluru,21-07-2019,19.24,41.46,23.64,468.93,7.96,25.98,64
Bengaluru,22-07-2019,15.91,41.71,24.64,441.47,6.1,27.44,57
Bengaluru,23-07-2019,19.14,41.62,23.99,101.71,3.98,24.3,56
Bengaluru,24-07-2019,20.89,63.75,23.42,116.1,3.69,25.88,60
Bengaluru,25-07-2019,20.67,53.24,23.58,479.05,3.63,23.94,64
Bengaluru,26-07-2019,20.33,53.25,23.49,416.1,4.09,21.84,62
Bengaluru,27-07-2019,23.21,50.99,20.93,473.91,3.87,24.81,55
Bengaluru,28-07-2019,23.3,49.13,21.15,200.53,5.9,25.68,62
Bengaluru,29-07-2019,18.61,56.25,19.89,99.93,3.82,25.3,64
Bengaluru,30-07-2019,23.14,56.4,21.54,326.92,3.95,23.02,58
Bengaluru,31-07-2019,26.99,47.37,21.64,485.02,3.58,23.67,58
Bengaluru,01-08-2019,19.87,51.46,19.76,108.48,3.68,23.76,61
Bengaluru,02-08-2019,18.45,52.16,22.04,418.5,4.34,21.7,59
Bengaluru,03-08-2019,18.13,46.6,19.08,211.83,4.05,25.31,56
Bengaluru,04-08-2019,16.26,41.66,17.21,101.98,4.08,23.02,60
Bengaluru,05-08-2019,15.08,29.63,18.83,256.57,4.26,17.14,53
Bengaluru,06-08-2019,14.76,30.58,20.9,269.93,4.38,18.42,48
Bengaluru,07-08-2019,14.94,32.65,20.29,54.09,4.52,14.32,57
Bengaluru,08-08-2019,14.31,27.28,19.56,263.5,4.1,14.25,53
Bengaluru,09-08-2019,15.53,30.16,21.17,341.37,3.44,17.32,55
Bengaluru,10-08-2019,13.63,38.48,22.07,394.1,3.53,18.47,49
Bengaluru,11-08-2019,12.95,38.27,19.08,94.35,3.57,17.76,50
Bengaluru,12-08-2019,18.62,46.51,21.34,444.44,4.06,17.11,52
Bengaluru,13-08-2019,22.1,46.9,24.49,125.49,4.13,18.88,68
Bengaluru,14-08-2019,26.64,46.08,22.95,346.23,3.5,22.74,70
Bengaluru,15-08-2019,15.63,38.14,20.93,298.68,2.97,22.46,59
Bengaluru,16-08-2019,18.63,34.85,20.7,446,3.49,16.92,51
Bengaluru,17-08-2019,20.79,52,24.71,67.39,3.7,16.32,61
Bengaluru,18-08-2019,23.25,47.66,26.34,136.2,3.66,14.77,67
Bengaluru,19-08-2019,20.73,49.59,27.88,104.88,3.85,17.67,65
Bengaluru,20-08-2019,18.28,48.73,24,197.4,3.8,15.63,74
Bengaluru,21-08-2019,17.04,45.86,20.38,202.48,4.86,17.45,73
Bengaluru,22-08-2019,17.3,57.03,18.74,89.88,4.84,16.68,68
Bengaluru,23-08-2019,15.08,44.78,18.23,281.45,4.64,18.5,65
Bengaluru,24-08-2019,15.29,63.42,19.16,102.31,4.8,18.52,57
Bengaluru,25-08-2019,14.98,55.99,15.48,83.46,5.48,20.37,68
Bengaluru,26-08-2019,14.14,49.29,17.29,64.93,5.42,22.91,63
Bengaluru,27-08-2019,11.42,47,19.78,468.11,7.1,23.6,61
Bengaluru,28-08-2019,15.3,42.17,21.27,228.53,5.11,22.94,52
Bengaluru,29-08-2019,17.22,44.99,18.4,177.66,5.43,22.19,49
Bengaluru,30-08-2019,15.01,50.6,17.69,267.02,5.01,22.84,53
Bengaluru,31-08-2019,20.82,65.26,19.48,120.96,4.89,21.78,63
Bengaluru,01-09-2019,17.64,47.85,15.11,232.77,5.24,21.03,61
Bengaluru,02-09-2019,10.98,27.78,12.39,135.75,5.3,21.01,48
Bengaluru,03-09-2019,11.18,32.65,15.56,186.98,5.21,20.36,51
Bengaluru,04-09-2019,13.01,40.46,16.9,465.9,5.33,19.94,51
Bengaluru,05-09-2019,13.84,42.24,16.5,116.91,5.18,18.43,56
Bengaluru,06-09-2019,15.34,44.08,16.14,263.23,5.36,17.88,64
Bengaluru,07-09-2019,20.16,45.38,15.83,347.39,6.09,16.27,63
Bengaluru,08-09-2019,12.63,45.47,12.36,463.1,6.15,17.38,62
Bengaluru,09-09-2019,15.92,49.54,13.9,465.35,5.78,18.74,63
Bengaluru,10-09-2019,20.67,58.85,12.3,161.27,5.49,22.64,67
Bengaluru,11-09-2019,19.51,60.37,14.46,474.42,5.11,23.25,62
Bengaluru,12-09-2019,20.53,57.11,24.3,199.13,5.18,24.32,68
Bengaluru,13-09-2019,21.84,60.43,23.38,452.71,4.94,25.03,67
Bengaluru,14-09-2019,22.29,56.94,21.87,91.94,5.58,27.33,70
Bengaluru,15-09-2019,21.74,50.11,19.46,139.26,5.31,27.56,69
Bengaluru,16-09-2019,48.41,40.74,19.11,85.55,5.11,25.41,67
Bengaluru,17-09-2019,68.71,43.3,22.09,184.56,4.84,23.88,120
Bengaluru,18-09-2019,22.83,63.17,22.04,443.23,4.32,26.44,92
Bengaluru,19-09-2019,23.96,59.79,20.04,121.67,4.64,31.73,82
Bengaluru,20-09-2019,19.12,56.78,23.82,151.18,4.81,30.27,67
Bengaluru,21-09-2019,22.92,68.81,24.96,147.28,5.07,31.65,74
Bengaluru,22-09-2019,19.15,53.11,27.97,173.61,4.92,31.13,81
Bengaluru,23-09-2019,24.78,50.88,38.91,58.41,5.99,34.28,91
Bengaluru,24-09-2019,17.68,36.94,33.19,240.73,5.91,43.22,100
Bengaluru,25-09-2019,13.45,32.33,24.87,489.33,4.98,34.55,81
Bengaluru,26-09-2019,16.59,41.07,20.76,251.64,4.63,30.31,64
Bengaluru,27-09-2019,32.55,75.73,28.02,416,4.97,33.78,83
Bengaluru,28-09-2019,26.32,78.07,26.64,307.14,4.69,42.02,99
Bengaluru,29-09-2019,38.4,87.7,22.87,56.7,5.51,41.53,93
Bengaluru,30-09-2019,23.22,53.78,19.29,313.48,5.24,34.56,73
Bengaluru,01-10-2019,34.28,68.99,25.88,75.93,4.56,38.57,88
Bengaluru,02-10-2019,17.34,36.79,32.46,299.08,6.01,40.57,92
Bengaluru,03-10-2019,26.79,52.83,35.24,287.57,5.33,50.22,95
Bengaluru,04-10-2019,41.28,58.29,41.03,351.6,4.35,49.07,104
Bengaluru,05-10-2019,32.73,70.53,46.1,441.9,4.22,31.39,107
Bengaluru,06-10-2019,27.15,55.82,33.96,304.14,3.39,37.5,85
Bengaluru,07-10-2019,35.57,60.1,37.6,232.9,4.19,34.78,88
Bengaluru,08-10-2019,24.46,39.4,28.28,66.69,3.39,46.65,92
Bengaluru,09-10-2019,31.67,46.37,39.99,99.98,4.97,40.67,89
Bengaluru,10-10-2019,73.77,70.64,36.15,341.92,4.81,34.15,146
Bengaluru,11-10-2019,45.16,79.81,37.89,28.52,3.94,34.94,95
Bengaluru,12-10-2019,38.44,75.75,30.58,157.56,4.47,29.02,90
Bengaluru,13-10-2019,20.84,46.8,23,373.52,4.48,22.31,72
Bengaluru,14-10-2019,22.61,52.98,26.95,175.85,4.18,20.5,73
Bengaluru,15-10-2019,24.94,57.89,28.5,187.24,4.42,23.94,79
Bengaluru,16-10-2019,21.73,57.38,28.28,77.63,3.85,25.81,71
Bengaluru,17-10-2019,19.3,48.38,27.52,297.63,3.74,20.66,75
Bengaluru,18-10-2019,25.83,52.13,24.42,179.46,4.83,24.17,69
Bengaluru,19-10-2019,19.25,37.64,23.99,418.52,4.63,20.61,71
Bengaluru,20-10-2019,17.2,39.02,23.31,410.66,5.72,26.13,56
Bengaluru,21-10-2019,20.71,41.14,30.13,107.8,5.78,22.97,69
Bengaluru,22-10-2019,16.46,35.11,24.22,122,5.59,22.81,69
Bengaluru,23-10-2019,11.71,35.91,16.97,194.45,6.07,17.5,66
Bengaluru,24-10-2019,12.57,46.46,15.8,311.38,6.39,21.49,62
Bengaluru,25-10-2019,13.43,42.75,18.11,204.13,6.37,19.33,65
Bengaluru,26-10-2019,18.21,47.6,18.89,207.62,5.76,19,59
Bengaluru,27-10-2019,42.44,74.17,21.32,113.03,5.26,20.17,74
Bengaluru,28-10-2019,42.44,78.91,24.6,201.02,5.38,18.21,88
Bengaluru,29-10-2019,34.24,78,22.99,261.68,6.61,20.89,80
Bengaluru,30-10-2019,18.77,42.23,26.91,493.12,6.42,27.66,78
Bengaluru,31-10-2019,18.62,49.95,24.47,427.08,5.73,35.18,68
Bengaluru,01-11-2019,27.42,77.15,25.98,406.84,6,41.88,84
Bengaluru,02-11-2019,27.1,72.41,25.19,301.92,6.16,30.92,77
Bengaluru,03-11-2019,40,71.78,26.32,212.04,5.46,34.6,89
Bengaluru,04-11-2019,54.83,112.73,36.74,435.63,5.53,38.89,95
Bengaluru,05-11-2019,73.88,144.98,41.5,206.34,6.15,34.78,139
Bengaluru,06-11-2019,94.17,142.05,38.83,316.76,5.74,55.74,169
Bengaluru,07-11-2019,92.21,136.66,44.07,165.73,5.9,54.15,174
Bengaluru,08-11-2019,69.3,110.88,38.45,399.38,6.55,42.01,159
Bengaluru,09-11-2019,47.14,102.59,35.19,281.54,5.61,41.92,116
Bengaluru,10-11-2019,52.86,102.92,30.63,452.83,5.26,41.1,96
Bengaluru,11-11-2019,61.83,117.91,33.11,306.01,5.67,57.13,124
Bengaluru,12-11-2019,27.77,68.96,26.07,123.94,6.13,46.59,96
Bengaluru,13-11-2019,30.39,81.26,28.6,496.83,6.37,43.84,83
Bengaluru,14-11-2019,23.32,61.17,26.92,275.88,6.12,38.82,80
Bengaluru,15-11-2019,26.33,65.78,28.61,162.82,6.02,18.93,77
Bengaluru,16-11-2019,20.62,57.92,26.87,198.18,6.16,21.06,82
Bengaluru,17-11-2019,30.7,64.16,28,104.56,6.37,36.16,76
Bengaluru,18-11-2019,27.07,61.85,29.65,83.27,6.8,30.81,72
Bengaluru,19-11-2019,20.23,51.01,26.77,252.75,6.55,25.97,74
Bengaluru,20-11-2019,21.12,48.76,27.06,478.34,6.93,23.22,77
Bengaluru,21-11-2019,42.28,78.55,34.02,105.34,6.68,29.31,86
Bengaluru,22-11-2019,44.17,78.49,32.14,456.23,6.26,32.59,96
Bengaluru,23-11-2019,36.68,68.13,32.05,408.53,6.44,36.87,90
Bengaluru,24-11-2019,41.18,71.69,21.45,412.89,6.17,47.58,79
Bengaluru,25-11-2019,37.44,69.94,27.71,369.48,6.81,37.89,83
Bengaluru,26-11-2019,35.44,72.66,30.62,316.33,5.87,43.3,88
Bengaluru,27-11-2019,33.02,65.25,35.64,104.62,6.34,34.88,89
Bengaluru,28-11-2019,23.08,53.29,29.76,309.04,6.31,30.99,86
Bengaluru,29-11-2019,22.97,61.34,25.68,208.39,5.38,24.82,75
Bengaluru,30-11-2019,23.25,50.92,22.84,97.39,5.46,19.8,75
Bengaluru,01-12-2019,13.46,42.5,20.19,411.72,6.35,18.54,65
Bengaluru,02-12-2019,13.96,34.67,21.53,295.95,5.99,22.64,70
Bengaluru,03-12-2019,27.28,55.3,27.81,385.23,6.03,28.88,76
